Filename,Places,Transitions,ptarcs,tparcs,In_Degree,Out_Degree,Rules_set_Active,Tokens,Bonds,max_bond_arcs,Max_bond_degree,Mean_bond_degree,Sd_bond_degree,Tokens_Initial,Initial_Bonds,bonds_created,bonds_destroyed,Bond_Arcs,places_to_stop,Rules_x,bond_mode,Count,Execution Time (s),Conflicts,Choices,Restarts,Backjumps,Rules_y,Atoms,Models,Eliminated Vars,Horizon,Status,FailPhase,Mode,log_Rules,log_Conflicts,R1,R2,R3,R4,R5,R6,R7,R8,R9,R_total,Region
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_12.lp,10,10,12,15,1.5,1.2,"{'R1': 2, 'R2': 0, 'R3': 3, 'R4': 2, 'R5': 1, 'R6': 2, 'R7': 1, 'R8': 1, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.022,51.0,192.0,0.0,50.0,6005.0,3136.0,10.0,0.0,10,SAT,,Forward,3.7785130117389247,1.7075701760979363,2.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,13.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_13.lp,10,12,14,15,1.5,1.4,"{'R1': 3, 'R2': 3, 'R3': 0, 'R4': 1, 'R5': 2, 'R6': 2, 'R7': 1, 'R8': 1, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,6.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.026,48.0,745.0,0.0,48.0,7285.0,3737.0,10.0,0.0,10,SAT,,Forward,3.862429556106009,1.6812412373755872,3.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,13.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_14.lp,10,10,12,12,1.2,1.2,"{'R1': 0, 'R2': 4, 'R3': 2, 'R4': 1, 'R5': 1, 'R6': 2, 'R7': 1, 'R8': 0, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,6.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.028,142.0,1131.0,0.0,141.0,7147.0,3700.0,10.0,0.0,10,SAT,,Forward,3.854123782101167,2.1522883443830563,0.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,12.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_15.lp,10,11,12,14,1.4,1.2,"{'R1': 3, 'R2': 1, 'R3': 2, 'R4': 1, 'R5': 2, 'R6': 1, 'R7': 1, 'R8': 1, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.023,59.0,199.0,0.0,33.0,5523.0,2898.0,4.0,0.0,10,SAT,,Forward,3.742175043223677,1.7708520116421442,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,12.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_16.lp,10,9,11,14,1.4,1.1,"{'R1': 0, 'R2': 2, 'R3': 3, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 1, 'R8': 2, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.028,82.0,452.0,0.0,82.0,7455.0,3785.0,10.0,0.0,10,SAT,,Forward,3.8724476477890133,1.9138138523837167,0.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,11.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_17.lp,10,8,11,13,1.3,1.1,"{'R1': 1, 'R2': 1, 'R3': 2, 'R4': 3, 'R5': 0, 'R6': 2, 'R7': 1, 'R8': 1, 'R9': 3}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.021,29.0,40.0,0.0,29.0,5579.0,2995.0,10.0,0.0,10,SAT,,Forward,3.746556361410369,1.462397997898956,1.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,14.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_18.lp,10,11,12,14,1.4,1.2,"{'R1': 5, 'R2': 2, 'R3': 0, 'R4': 1, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 1, 'R9': 3}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,3.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.025,124.0,556.0,0.0,113.0,6541.0,3344.0,10.0,0.0,10,SAT,,Forward,3.8156441491319653,2.093421685162235,5.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,14.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_19.lp,10,11,14,14,1.4,1.4,"{'R1': 0, 'R2': 4, 'R3': 1, 'R4': 0, 'R5': 1, 'R6': 3, 'R7': 3, 'R8': 1, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.025,82.0,546.0,0.0,78.0,6203.0,3204.0,10.0,0.0,10,SAT,,Forward,3.7926017811649664,1.9138138523837167,0.0,4.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,13.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_2.lp,10,17,17,20,2.0,1.7,"{'R1': 2, 'R2': 4, 'R3': 1, 'R4': 1, 'R5': 4, 'R6': 3, 'R7': 0, 'R8': 2, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.022,15.0,16.0,0.0,15.0,6202.0,3209.0,3.0,0.0,10,SAT,,Forward,3.7925317619013077,1.1760912590556813,2.0,4.0,1.0,1.0,4.0,3.0,0.0,2.0,0.0,17.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_20.lp,10,10,11,15,1.5,1.1,"{'R1': 1, 'R2': 2, 'R3': 3, 'R4': 2, 'R5': 2, 'R6': 1, 'R7': 0, 'R8': 0, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,6.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.021,0.0,0.0,0.0,0.0,7161.0,3556.0,1.0,0.0,10,SAT,,Forward,3.854973673726417,,1.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,12.0,
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_21.lp,10,7,9,15,1.5,0.9,"{'R1': 1, 'R2': 1, 'R3': 2, 'R4': 3, 'R5': 1, 'R6': 0, 'R7': 1, 'R8': 1, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.022,51.0,178.0,0.0,29.0,5567.0,2937.0,4.0,0.0,10,SAT,,Forward,3.7456212213069384,1.7075701760979363,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,11.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_22.lp,10,10,10,11,1.1,1.0,"{'R1': 3, 'R2': 4, 'R3': 1, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 1, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.024,50.0,550.0,0.0,49.0,5741.0,2934.0,10.0,0.0,10,SAT,,Forward,3.7589875468676195,1.6989700043360187,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_23.lp,10,15,17,16,1.6,1.7,"{'R1': 0, 'R2': 4, 'R3': 3, 'R4': 1, 'R5': 3, 'R6': 3, 'R7': 0, 'R8': 1, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.035,134.0,1490.0,0.0,133.0,8350.0,4143.0,10.0,0.0,10,SAT,,Forward,3.921686475483602,2.1271047983648077,0.0,4.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,15.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_24.lp,10,6,7,9,0.9,0.7,"{'R1': 1, 'R2': 2, 'R3': 2, 'R4': 2, 'R5': 0, 'R6': 0, 'R7': 1, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.016,31.0,230.0,0.0,12.0,5175.0,2410.0,2.0,0.0,10,SAT,,Forward,3.7139103541289553,1.4913616938342726,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_25.lp,10,12,14,18,1.8,1.4,"{'R1': 1, 'R2': 1, 'R3': 2, 'R4': 2, 'R5': 0, 'R6': 4, 'R7': 2, 'R8': 3, 'R9': 2}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.023,90.0,436.0,0.0,88.0,5601.0,2929.0,6.0,0.0,10,SAT,,Forward,3.748265572668741,1.954242509439325,1.0,1.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,17.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_26.lp,10,12,14,17,1.7,1.4,"{'R1': 1, 'R2': 4, 'R3': 0, 'R4': 2, 'R5': 2, 'R6': 1, 'R7': 1, 'R8': 3, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,6.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.016,0.0,0.0,0.0,0.0,5427.0,2637.0,1.0,0.0,10,SAT,,Forward,3.734559821579476,,1.0,4.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,15.0,
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_27.lp,10,8,10,11,1.1,1.0,"{'R1': 0, 'R2': 0, 'R3': 5, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 1, 'R8': 1, 'R9': 2}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.022,26.0,151.0,0.0,6.0,6263.0,3273.0,2.0,0.0,10,SAT,,Forward,3.7967824117013076,1.414973347970818,0.0,0.0,5.0,2.0,1.0,0.0,1.0,1.0,2.0,12.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_28.lp,10,10,10,13,1.3,1.0,"{'R1': 3, 'R2': 2, 'R3': 1, 'R4': 2, 'R5': 1, 'R6': 1, 'R7': 0, 'R8': 1, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.022,16.0,28.0,0.0,16.0,6043.0,3130.0,5.0,0.0,10,SAT,,Forward,3.7812525942484565,1.2041199826559248,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,12.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_29.lp,10,13,16,20,2.0,1.6,"{'R1': 1, 'R2': 1, 'R3': 3, 'R4': 2, 'R5': 3, 'R6': 0, 'R7': 1, 'R8': 4, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.021,42.0,193.0,0.0,14.0,5335.0,2890.0,3.0,0.0,10,SAT,,Forward,3.727134423760489,1.6232492903979006,1.0,1.0,3.0,2.0,3.0,0.0,1.0,4.0,1.0,16.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_3.lp,10,13,13,16,1.6,1.3,"{'R1': 3, 'R2': 2, 'R3': 2, 'R4': 1, 'R5': 0, 'R6': 3, 'R7': 0, 'R8': 2, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.022,44.0,199.0,0.0,42.0,5719.0,2931.0,10.0,0.0,10,SAT,,Forward,3.7573200965466724,1.6434526764861874,3.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,14.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_30.lp,10,7,10,12,1.2,1.0,"{'R1': 2, 'R2': 2, 'R3': 1, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 1, 'R8': 0, 'R9': 3}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.028,117.0,1258.0,0.0,117.0,6316.0,3106.0,10.0,0.0,10,SAT,,Forward,3.8004421213362565,2.0681858617461617,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,12.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_31.lp,10,10,11,14,1.4,1.1,"{'R1': 2, 'R2': 1, 'R3': 2, 'R4': 3, 'R5': 0, 'R6': 3, 'R7': 0, 'R8': 1, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,8.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.025,31.0,193.0,0.0,12.0,7139.0,3822.0,2.0,0.0,10,SAT,,Forward,3.853637381958594,1.4913616938342726,2.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,12.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_32.lp,10,10,12,11,1.1,1.2,"{'R1': 3, 'R2': 1, 'R3': 3, 'R4': 1, 'R5': 1, 'R6': 1, 'R7': 0, 'R8': 0, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.026,50.0,211.0,0.0,49.0,6687.0,3364.0,10.0,0.0,10,SAT,,Forward,3.8252313231999002,1.6989700043360187,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_33.lp,10,11,11,11,1.1,1.1,"{'R1': 4, 'R2': 2, 'R3': 2, 'R4': 0, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 1, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.026,41.0,240.0,0.0,39.0,6245.0,3205.0,10.0,0.0,10,SAT,,Forward,3.7955324427101544,1.6127838567197355,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_34.lp,10,10,12,12,1.2,1.2,"{'R1': 1, 'R2': 2, 'R3': 3, 'R4': 1, 'R5': 0, 'R6': 2, 'R7': 1, 'R8': 1, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.025,109.0,536.0,0.0,105.0,6006.0,3007.0,10.0,0.0,10,SAT,,Forward,3.778585327862962,2.037426497940624,1.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,12.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_35.lp,10,9,10,11,1.1,1.0,"{'R1': 2, 'R2': 2, 'R3': 3, 'R4': 1, 'R5': 0, 'R6': 1, 'R7': 0, 'R8': 0, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,8.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.018,0.0,0.0,0.0,0.0,6377.0,3087.0,1.0,0.0,10,SAT,,Forward,3.804616416987255,,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_36.lp,10,9,12,13,1.3,1.2,"{'R1': 2, 'R2': 1, 'R3': 3, 'R4': 0, 'R5': 2, 'R6': 0, 'R7': 2, 'R8': 0, 'R9': 3}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.027,96.0,953.0,0.0,96.0,6696.0,3386.0,10.0,0.0,10,SAT,,Forward,3.8258154449852038,1.9822712330395684,2.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,13.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_37.lp,10,15,15,15,1.5,1.5,"{'R1': 2, 'R2': 5, 'R3': 1, 'R4': 0, 'R5': 2, 'R6': 2, 'R7': 0, 'R8': 2, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.036,133.0,1207.0,0.0,129.0,8355.0,4073.0,10.0,0.0,10,SAT,,Forward,3.9219464542294102,2.123851640967086,2.0,5.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,15.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_38.lp,10,12,12,14,1.4,1.2,"{'R1': 2, 'R2': 2, 'R3': 3, 'R4': 1, 'R5': 3, 'R6': 1, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,6.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.028,34.0,161.0,0.0,15.0,7638.0,3836.0,3.0,0.0,10,SAT,,Forward,3.882979654037299,1.5314789170422551,2.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,12.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_39.lp,10,12,14,15,1.5,1.4,"{'R1': 3, 'R2': 2, 'R3': 2, 'R4': 0, 'R5': 1, 'R6': 0, 'R7': 1, 'R8': 3, 'R9': 4}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.029,96.0,598.0,0.0,95.0,6560.0,3231.0,10.0,0.0,10,SAT,,Forward,3.8169038393756605,1.9822712330395684,3.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,4.0,16.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_4.lp,10,12,14,18,1.8,1.4,"{'R1': 2, 'R2': 1, 'R3': 2, 'R4': 2, 'R5': 2, 'R6': 3, 'R7': 1, 'R8': 1, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.021,35.0,158.0,0.0,19.0,5146.0,2792.0,3.0,0.0,10,SAT,,Forward,3.7114697818743276,1.5440680443502757,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,15.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_40.lp,10,12,15,17,1.7,1.5,"{'R1': 0, 'R2': 0, 'R3': 5, 'R4': 1, 'R5': 1, 'R6': 2, 'R7': 2, 'R8': 3, 'R9': 2}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.029,103.0,673.0,0.0,102.0,7377.0,3607.0,10.0,0.0,10,SAT,,Forward,3.86787978345838,2.012837224705172,0.0,0.0,5.0,1.0,1.0,2.0,2.0,3.0,2.0,16.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_41.lp,10,8,9,12,1.2,0.9,"{'R1': 2, 'R2': 1, 'R3': 2, 'R4': 3, 'R5': 0, 'R6': 2, 'R7': 0, 'R8': 0, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.022,137.0,714.0,0.0,134.0,4961.0,2608.0,10.0,0.0,10,SAT,,Forward,3.6955692270361857,2.1367205671564067,2.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,11.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_42.lp,10,8,9,9,0.9,0.9,"{'R1': 2, 'R2': 3, 'R3': 2, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 1, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.023,111.0,403.0,0.0,89.0,4813.0,2441.0,6.0,0.0,10,SAT,,Forward,3.6824158616773586,2.0453229787866576,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_43.lp,10,9,10,12,1.2,1.0,"{'R1': 0, 'R2': 3, 'R3': 3, 'R4': 1, 'R5': 1, 'R6': 1, 'R7': 1, 'R8': 0, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.024,0.0,0.0,0.0,0.0,6167.0,3148.0,1.0,0.0,10,SAT,,Forward,3.7900739484263046,,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_44.lp,10,8,12,12,1.2,1.2,"{'R1': 0, 'R2': 2, 'R3': 2, 'R4': 1, 'R5': 1, 'R6': 1, 'R7': 3, 'R8': 1, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,6.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.018,29.0,200.0,0.0,9.0,5242.0,2914.0,2.0,0.0,10,SAT,,Forward,3.719497016610582,1.462397997898956,0.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,11.0,Easy
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_45.lp,10,9,10,11,1.1,1.0,"{'R1': 2, 'R2': 2, 'R3': 3, 'R4': 0, 'R5': 1, 'R6': 0, 'R7': 1, 'R8': 0, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.031,112.0,758.0,0.0,95.0,7288.0,3787.0,10.0,0.0,10,SAT,,Forward,3.862608363964942,2.0492180226701815,2.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_46.lp,10,15,17,16,1.6,1.7,"{'R1': 2, 'R2': 3, 'R3': 2, 'R4': 0, 'R5': 2, 'R6': 1, 'R7': 1, 'R8': 4, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.026,132.0,651.0,0.0,111.0,5884.0,3035.0,10.0,0.0,10,SAT,,Forward,3.7696726640554923,2.12057393120585,2.0,3.0,2.0,0.0,2.0,1.0,1.0,4.0,1.0,16.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_47.lp,10,10,10,11,1.1,1.0,"{'R1': 5, 'R2': 2, 'R3': 1, 'R4': 0, 'R5': 0, 'R6': 1, 'R7': 0, 'R8': 0, 'R9': 2}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.026,98.0,807.0,0.0,97.0,5926.0,3051.0,10.0,0.0,10,SAT,,Forward,3.772761647144032,1.9912260756924949,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,Other
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_48.lp,10,15,18,16,1.6,1.8,"{'R1': 2, 'R2': 1, 'R3': 4, 'R4': 0, 'R5': 3, 'R6': 0, 'R7': 1, 'R8': 4, 'R9': 3}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.033,14.0,347.0,0.0,14.0,8880.0,4439.0,2.0,0.0,10,SAT,,Forward,3.948412965778601,1.146128035678238,2.0,1.0,4.0,0.0,3.0,0.0,1.0,4.0,3.0,18.0,Easy
